timestamp,verification_result,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,watch,headphone,closedbook,earpiece,cell phone,openbook,chits,sheet,H-Distance,F-Distance,is_cheating
39732.0,1,1,0.0,0.4312720992973984,0.0,18.5,0,0,0,64889.2596621177,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39791.0,1,1,0.0,0.4793012932694108,0.0,1.5,0,0,0,5331.407429583185,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39850.0,1,1,0.0,0.4506274892853485,0.0,26.5,0,0,0,64969.59754630648,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39910.0,1,1,0.0,0.4437601569801833,0.0,14.0,0,0,0,5083.259515735523,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39969.0,1,1,0.0,0.4346134936801765,0.0,11.5,0,0,0,4360.023095533141,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40028.0,1,1,0.0,0.4692624573583639,1.0,201.0,0,0,0,64947.39283921028,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40087.0,1,1,0.0,0.5,1.0,314.0,0,0,0,4899.031979150955,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40147.0,1,1,0.0,0.4601789933084222,1.0,185.5,0,0,0,64968.25603306467,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40206.0,1,1,2.0,0.4086491234425607,1.0,172.5,0,0,0,64932.34521941127,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40265.0,1,1,2.0,0.359978266119275,0.0,67.5,0,0,0,4411.915069477833,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40324.0,1,1,2.0,0.4152273992686998,0.0,29.0,0,0,0,4191.071214824255,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40384.0,1,1,0.0,0.5081972676135886,0.0,20.5,0,0,0,3696.165062072797,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40443.0,1,1,0.0,0.4635472285084349,0.0,30.0,0,0,0,64877.20253120772,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40502.0,1,1,0.0,0.4429745084023906,0.0,53.5,0,0,0,3423.546870019509,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40561.0,1,1,0.0,0.4883769394749725,0.0,19.5,0,0,0,4326.533906425842,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40621.0,1,1,2.0,0.4092991243526869,0.0,18.0,0,0,0,5209.130527909379,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40680.0,1,1,0.0,0.4417261042993862,0.0,20.0,0,0,0,64927.6437105234,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40739.0,1,1,2.0,0.3822246955445592,0.0,10.0,0,0,0,64933.99324796156,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40798.0,1,1,2.0,0.3999999999999999,0.0,25.0,0,0,0,64936.68954474275,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40858.0,1,1,0.0,0.4283529368781193,0.0,14.5,0,0,0,4425.668425032985,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40917.0,1,1,0.0,0.4864004172013614,0.0,74.5,0,0,0,64932.41842067248,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
40976.0,1,1,0.0,0.4779626301941073,0.0,19.5,0,0,0,4867.425634377921,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41035.0,1,1,2.0,0.4152273992686999,0.0,18.0,0,0,0,4927.487981479108,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41095.0,1,1,0.0,0.454336899611537,0.0,18.0,0,0,0,64966.80802814484,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41154.0,1,1,0.0,0.4647963368442949,0.0,25.0,0,0,0,64950.32261760048,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41213.0,1,1,0.0,0.4288112559145252,0.0,17.5,0,0,0,64968.84393855967,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41272.0,1,1,0.0,0.4601789933084222,0.0,102.0,0,0,0,64950.28607263889,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41332.0,1,1,2.0,0.4189042482844608,0.0,47.5,0,0,0,64954.5967340806,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41391.0,1,1,2.0,0.4189042482844608,0.0,21.5,0,0,0,64965.22956404915,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41450.0,1,1,2.0,0.4144450577366714,0.0,31.0,0,0,0,4394.165630709087,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41509.0,1,1,2.0,0.4144450577366714,0.0,4.0,0,0,0,64926.23382342656,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41569.0,1,1,0.0,0.4348783404406983,0.0,15.0,0,0,0,4367.250834129092,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41628.0,1,1,0.0,0.4601789933084222,0.0,15.0,0,0,0,64958.74516872468,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41687.0,1,1,0.0,0.4514932489485904,0.0,7.0,0,0,0,4601.578226948941,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41746.0,1,1,2.0,0.3876326448552972,0.0,4.5,0,0,0,4497.036219712239,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41806.0,1,1,2.0,0.3749447350965977,0.0,1.5,0,0,0,64897.25355492328,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41865.0,1,1,2.0,0.3876326448552972,0.0,39.5,0,0,0,64915.961386651084,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41924.0,1,1,0.0,0.454336899611537,0.0,3.5,0,0,0,64896.41310935783,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
41983.0,1,1,2.0,0.3694192580731196,0.0,49.5,0,0,0,64918.27992866333,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42043.0,1,1,2.0,0.3876326448552972,0.0,4.0,0,0,0,64887.29400690025,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42102.0,1,1,2.0,0.3531372004659678,0.0,4.0,0,0,0,5103.607675246592,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42161.0,1,1,2.0,0.3876326448552972,0.0,4.0,0,0,0,5079.062577764655,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42220.0,1,1,0.0,0.454336899611537,0.0,38.0,0,0,0,5172.69041733796,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42280.0,1,1,0.0,0.4601789933084222,0.0,19.0,0,0,0,5083.728503039259,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42339.0,1,1,2.0,0.3996716376515942,0.0,4.5,0,0,0,64871.5451366883,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42398.0,1,1,2.0,0.3562508397625328,0.0,2.5,0,0,0,64870.4159584466,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42457.0,1,1,0.0,0.4834334133761745,0.0,3.5,0,0,0,4585.575317983201,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42517.0,1,1,2.0,0.3631058272528683,0.0,43.0,0,0,0,5001.281088476456,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42576.0,1,1,2.0,0.4152273992686998,0.0,64.0,0,0,0,5145.110742316768,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
42635.0,1,1,0.0,0.4472135954999579,0.0,155.0,0,0,0,64839.570651875416,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
